55,5,5,642.25,0,74.041191,0,16.778,47,5,5,30,3137
14.34626,5,1,2004.5,0,99.186691,0,67.069,17.97028,5,1,10,3137
35,5,3,621.75,0,124.304375,0,153.639999,28,5,3,30,3137
1.88973,2.78953,5,2035.5,0,87.96875,1.219667,42.743,2.45893,2.8572,5,10,3137
59.95625,2.52806,5,605.25,0,102.237755,9.67075,60.255001,54,2.60373,5,30,3137
14.67502,4.63954,5,611.25,0,81.475288,8.5558,21.409,26.7347,4.65057,5,30,3137
11.34241,5,1,1947.5,0,126.397766,23.737667,197.587997,14.34626,5,1,10,3136
61.70795,5,5,598.25,0,69.458878,7.663333,19.8085,55,5,5,30,3136
34.0748,5,3,620.75,0,102.464966,53.866249,169.0345,35,5,3,30,3136
5.18622,2.71973,5,620.75,0,65.706169,12.7935,29.627001,1.88973,2.78953,5,10,3136
64.62044,2.45,5,638.25,0,57.067459,12.7935,29.627001,59.95625,2.52806,5,30,3136
9.70257,4.62816,5,620.75,0,39.790043,7.385375,17.493,14.67502,4.63954,5,10,3136
5.5871,5,1,620.75,0,123.412903,53.866249,169.0345,11.34241,5,1,10,3135
62.0403,5,5,633.75,0,43.21476,7.385375,17.493,61.70795,5,5,30,3135
44.0748,5,3,653.75,0,98.963333,53.866249,169.0345,34.0748,5,3,30,3135
0,3.0499,4,620.75,0,50.06419,17.767714,20.17,5.18622,2.71973,5,10,3135
72.62044,2.36947,5,617.75,0,46.856304,25.861168,18.502001,64.62044,2.45,5,30,3135
13.65615,4.61642,5,620.75,0,48.5961,30.101168,49.492001,9.70257,4.62816,5,10,3135
65.70716,5,5,606.5,0,62.010857,38.000168,84.935997,62.0403,5,5,30,3134
0,5,3,610.5,0,62.643169,9.9835,59.98,5.5871,5,1,30,3134
47.611,5,3,637.75,0,80.504463,10.042,61.199001,44.0748,5,3,30,3134
0,3.42311,5,2024.5,0,102.697876,20.718143,74.810997,0,3.0499,4,10,3134
76.1168,2.2864,5,636.5,0,93.302208,23.733376,70.654503,72.62044,2.36947,5,30,3134
13.47935,4.60431,5,1954,0,95.07811,20.331888,65.606003,13.65615,4.61642,5,10,3134
0,5,3,595.25,0,74.861183,28.627363,60.785,0,5,3,30,3133
67.0395,5,5,594.25,0,98.698639,20.216999,59.394001,65.70716,5,5,30,3134
50.93997,5,3,597,0,82.064781,28.627363,60.785,47.611,5,3,30,3133
0.5103,3.37331,5,1929.5,0,104.104507,27.210922,48.985001,0,3.42311,5,10,3133
89.1168,2.20071,5,656.5,0,96.471977,25.186001,44.004002,76.1168,2.2864,5,30,3133
0,5,5,609.25,0,51.280552,15.625154,45.596001,13.47935,4.60431,5,30,3132
6,5,3,609.25,0,56.868244,46.074539,67.667,0,5,3,30,3132
66.37253,5,5,1755,0,44.709679,19.160713,37.551498,67.0395,5,5,10,3132
54.47583,5,3,591.5,0,50.262001,47.376785,64.225998,50.93997,5,3,30,3132
0,3.32194,5,1915,0,33.898277,25.45907,37.015499,0.5103,3.37331,5,10,3132
92.6565,2.11231,5,614.75,0,40.12141,26.103214,44.290501,89.1168,2.20071,5,30,3132
0,5,5,605.75,0,40.794407,17.286928,46.264,0,5,5,30,3131
15,5,3,605.75,0,78.997734,38.438072,79.174004,6,5,3,30,3131
55.40979,5,5,1885,0,42.28854,19.873142,49.042,66.37253,5,5,10,3131
50.46415,5,3,604.5,0,59.927631,33.104073,77.322998,54.47583,5,3,30,3131
4.50431,3.26895,5,2138,0,59.903976,33.138573,55.861,0,3.32194,5,10,3131
92.27656,2.02112,5,658.25,0,63.036629,32.810856,68.292,92.6565,2.11231,5,30,3131
11,5,5,655.25,0,66.04287,23.286572,79.610497,0,5,5,30,3130
23,5,3,654.25,0,65.234322,51.402428,77.322998,15,5,3,30,3130
48.03642,5,5,2004,0,59.343876,22.1765,82.813499,55.40979,5,5,10,3130
38.11458,5,3,653.25,0,71.339134,48.708858,79.174004,50.46415,5,3,30,3130
5.56793,3.21429,5,1961.5,0,70.109962,26.137232,86.357002,4.50431,3.26895,5,10,3130
89.18696,1.92705,5,690.75,0,86.179756,23.242231,86.357002,92.27656,2.02112,5,30,3130
16.20896,5,5,670,0,86.027245,18.157642,82.813499,11,5,5,30,3129
34,5,3,667.5,0,88.889168,78.530846,122.973999,23,5,3,30,3129
12.98668,5,5,1944.5,0,97.746521,19.011572,82.813499,48.03642,5,5,10,3129
49.11458,5,3,669.25,0,91.673035,75.142998,171.764008,38.11458,5,3,30,3129
8.49886,3.1579,5,634,0,96.487289,13.244071,35.3825,5.56793,3.21429,5,30,3129
83.93005,1.83001,5,1892.5,0,94.737221,11.7035,24.062,89.18696,1.92705,5,10,3129
25.20896,5,5,664,0,82.785385,10.223692,26.412001,16.20896,5,5,30,3128
9.44917,5,5,1742,0,76.887192,6.786357,21.1625,12.98668,5,5,10,3128
44,5,3,672.25,0,171.277863,41.207642,123.032997,34,5,3,30,3128
57.11458,5,3,652.25,0,75.741982,44.829071,123.032997,49.11458,5,3,30,3128
10.86305,3.09973,5,653,0,32.018562,8.071929,14.0545,8.49886,3.1579,5,30,3128
70.25323,1.72991,5,1616.5,0,40.386124,9.741857,14.9805,83.93005,1.83001,5,10,3128
36.20896,5,5,742,0,43.425873,10.846,16.594,25.20896,5,5,30,3128
10.69847,5,5,1817,0,53.19883,11.524857,15.705,9.44917,5,5,10,3127
53,5,3,744.25,0,125.375259,61.897858,132.077499,44,5,3,30,3127
42.8041,5,3,677.25,0,86.750481,54.516499,132.077499,57.11458,5,3,30,3127
22.86305,3.03972,5,673.75,0,24.263187,10.152429,16.578501,10.86305,3.09973,5,30,3127
30.56349,1.62664,5,1728,0,29.532408,11.861846,23.202,70.25323,1.72991,5,10,3127
41.54656,5,5,1888.5,0,39.461121,15.275714,28.224001,36.20896,5,5,10,3126
58.12567,5,3,667.75,0,136.599655,102.059212,174.705002,53,5,3,30,3126
18.69909,5,5,678,0,52.842724,14.803571,28.224001,10.69847,5,5,30,3126
52.8041,5,3,678,0,126.922737,106.079689,182.891006,42.8041,5,3,30,3126
30.49287,2.97782,5,679.5,0,81.922234,13.643,33.68,22.86305,3.03972,5,30,3126
9.88027,1.52011,5,1979.5,0,126.41272,13.831923,33.205002,30.56349,1.62664,5,10,3126
59.79386,5,3,690.5,0,221.407455,74.71946,122.972,58.12567,5,3,30,3125
43.25792,5,5,2013.5,0,111.772072,16.745539,36.073002,41.54656,5,5,10,3125
58.8041,5,3,689.5,0,180.108078,63.336834,120.095497,52.8041,5,3,30,3125
22.24075,5,5,689.25,0,57.281811,15.908583,33.360001,18.69909,5,5,30,3125
67.79386,5,3,653.5,0,70.764488,18.603222,112.385002,59.79386,5,3,30,3125
39.2776,5,3,685,0,59.34153,18.603222,112.385002,58.8041,5,3,30,3125
29.7312,5,5,2096.5,0,36.495621,18.923626,30.84,43.25792,5,5,10,3124
33.69817,5,5,658,0,41.117073,18.486713,41.831001,22.24075,5,5,30,3124
37.48688,2.91396,5,702.25,0,43.873802,13.064,37.037998,30.49287,2.97782,5,30,3124
2.41242,1.41022,5,2107.5,0,41.106419,11.71625,40.764999,9.88027,1.52011,5,10,3124
79.04666,5,3,700.5,0,84.720993,22.82275,108.848,67.79386,5,3,30,3124
32.05962,5,3,700,0,63.116856,30.110332,108.367996,39.2776,5,3,30,3124
12.41242,1.29686,5,1872.5,0,32.96846,0,25.136999,2.41242,1.41022,5,10,3123
25.06944,5,5,1970.5,0,33.799919,10.11,32.07,29.7312,5,5,10,3122
39.69817,5,5,632.5,0,36.014713,10.11,32.07,33.69817,5,5,30,3122
80.38189,5,3,696,0,124.911072,49.518749,167.072998,79.04666,5,3,30,3122
41.05962,5,3,632.5,0,98.161011,47.814499,118.7015,32.05962,5,3,30,3122
29.48089,2.84809,5,647.25,0,40.444305,18.119572,41.105999,37.48688,2.91396,5,30,3122
1.86229,1.17992,5,1966.5,0,49.291393,16.210556,42.035999,12.41242,1.29686,5,10,3122
25.40832,5,5,1966.5,0,50.309269,18.708668,47.050999,25.06944,5,5,10,3122
45.36434,5,5,665,0,66.87587,24.285999,43.495998,39.69817,5,5,30,3121
73.80253,5,3,667.25,0,128.044937,52.860725,115.740997,80.38189,5,3,30,3121
49.05962,5,3,668.5,0,100.154549,49.039417,103.684998,41.05962,5,3,30,3121
26.47545,2.78013,5,668.5,0,37.958248,18.775616,38.859001,29.48089,2.84809,5,30,3121
0,1.4847,5,661.75,0,44.370358,17.564714,37.682999,1.86229,1.17992,5,30,3121
26.74592,5,5,1960,0,57.194805,14.491643,23.997,25.40832,5,5,10,3121
87.80253,5,3,667,0,71.519714,83.252068,92.830002,73.80253,5,3,30,3121
43.69737,5,5,666,0,74.256355,13.801733,23.688,45.36434,5,5,30,3120
43.29498,5,3,666,0,88.58194,78.896599,94.030998,49.05962,5,3,30,3120
24.76047,2.71003,5,1881.5,0,108.379707,12.541333,25.672001,26.47545,2.78013,5,10,3120
5.52387,3.14286,5,621,0,118.758194,7.935786,23.566999,0,1.4847,5,30,3120
15.75296,5,5,1861.5,0,118.58503,6.897933,23.097,26.74592,5,5,10,3120
80.68376,5,3,622.75,0,196.279129,43.244732,102.907997,87.80253,5,3,30,3119
35.69657,5,5,622.25,0,119.901367,6.634933,22.917,43.69737,5,5,30,3119
53.29498,5,3,632.5,0,202.272552,38.676071,103.3675,43.29498,5,3,30,3119
10.5967,2.63772,5,1886.5,0,41.408909,8.041733,22.635,24.76047,2.71003,5,10,3119
0.85161,5,3,576.25,0,52.254688,8.745333,22.021999,5.52387,3.14286,5,30,3119
24.42304,5,5,1818,0,50.788231,8.065867,21.715,15.75296,5,5,10,3119
90.68376,5,3,548,0,73.019089,46.710869,110.148003,80.68376,5,3,30,3118
45.36205,5,5,549.75,0,44.33902,7.841733,21.715,35.69657,5,5,30,3119
49.7025,5,3,559,0,58.99625,48.408199,111.678001,53.29498,5,3,30,3118
6.45748,2.56312,5,1854.5,0,54.732758,10.998733,20.888,10.5967,2.63772,5,10,3118
11.85161,5,3,612.25,0,65.851158,12.211267,21.506001,0.85161,5,3,30,3118
75.25855,5,3,611.25,0,102.051796,117.673401,253.050003,90.68376,5,3,30,3117
16.888,5,5,1785,0,49.930836,13.3374,21.715,24.42304,5,5,10,3117
61.7025,5,3,607,0,71.026581,127.798714,317.523499,49.7025,5,3,30,3117
48.02822,5,5,613.5,0,38.470524,21.714268,22.475,45.36205,5,5,30,3117
1.45149,2.48617,5,1868.5,0,47.978073,28.337385,36.884998,6.45748,2.56312,5,10,3117
21.85161,5,3,681.75,0,65.600349,26.527071,45.030499,11.85161,5,3,30,3117
10.10336,5,5,1882,0,59.950726,37.075134,54.075001,16.888,5,5,10,3116
40.90374,5,5,681.25,0,98.373032,39.227856,55.282001,48.02822,5,5,30,3116
69.4887,5,3,683.5,0,176.847595,157.917923,231.954498,75.25855,5,3,30,3116
67.7025,5,3,680.25,0,168.937225,161.409714,244.175995,61.7025,5,3,30,3116
0,2.85311,4,2050,0,108.123772,25.928249,66.711502,1.45149,2.48617,5,10,3116
24.73604,5,3,693.5,0,172.81427,28.056713,81.253502,21.85161,5,3,30,3116
16.77216,5,5,1994.5,0,190.393509,38.385845,79.264,10.10336,5,5,10,3116
63.2984,5,3,678,0,269.306427,113.813271,210.300995,69.4887,5,3,30,3115
37.69414,5,5,678,0,138.970581,30.950333,80.046501,40.90374,5,5,30,3115
66.87382,5,3,677.75,0,116.054939,106.018799,168.854507,67.7025,5,3,30,3115
0.6123,3.21929,5,1997.5,0,64.903008,14.974444,82.564003,0,2.85311,4,10,3115
28.17868,5,3,682.5,0,79.435493,15.899375,83.920502,24.73604,5,3,30,3115
18.1104,5,5,671.25,0,94.851952,28.047125,83.818497,16.77216,5,5,30,3114
48.83482,5,3,671.25,0,175.905182,105.470749,228.319504,63.2984,5,3,30,3114
27.60897,5,5,2005.5,0,100.290848,30.45225,78.901001,37.69414,5,5,10,3114
68.35292,5,3,669.75,0,117.668221,85.379753,228.319504,66.87382,5,3,30,3114
5.41165,3.16306,5,2067.5,0,115.744034,18.748375,83.1465,0.6123,3.21929,5,10,3114
27.78709,5,3,674,0,121.702682,31.57711,86.405998,28.17868,5,3,30,3114
26.1104,5,5,672.5,0,103.091393,31.040701,85.362503,18.1104,5,5,30,3113
32.60946,5,5,2019.5,0,133.095734,34.011089,92.328003,27.60897,5,5,10,3113
55.83482,5,3,672.5,0,238.134277,28.391182,121.527,48.83482,5,3,30,3113
78.35292,5,3,671.5,0,193.042206,25.399307,106.964996,68.35292,5,3,30,3113
5.77448,3.10505,5,2012.5,0,106.592888,51.873001,95.004501,5.41165,3.16306,5,10,3113
33.50706,5,3,678.5,0,102.852425,52.806267,93.079002,27.78709,5,3,30,3113
27.44928,5,5,670.5,0,95.375526,54.802429,78.582001,26.1104,5,5,30,3113
26.69146,5,5,2012,0,95.640274,54.326286,73.814003,32.60946,5,5,10,3112
47.17531,5,3,670.25,0,152.741013,51.085999,106.945503,55.83482,5,3,30,3112
72.25822,5,3,669.5,0,100.381737,47.892666,106.964996,78.35292,5,3,30,3112
2.76903,3.04521,5,2010.5,0,95.741241,56.957668,88.297997,5.77448,3.10505,5,10,3112
35.79404,5,3,667.75,0,100.777023,48.692867,88.297997,33.50706,5,3,30,3112
56.17531,5,3,684,0,96.295746,73.579063,119.906998,47.17531,5,3,30,3111
25.78688,5,5,685.25,0,127.216568,52.677715,66.401497,27.44928,5,5,30,3111
67.32958,5,3,685.5,0,89.719749,82.231934,121.918999,72.25822,5,3,30,3111
14.27359,5,5,1983,0,87.972122,46.789066,67.625,26.69146,5,5,10,3111
12.76903,2.98348,5,1909,0,69.742722,15.150438,32.908001,2.76903,3.04521,5,10,3111
42.79404,5,3,699.75,0,84.929131,14.540067,29.552999,35.79404,5,3,30,3111
34.78688,5,5,700.5,0,96.160942,71.458397,105.619003,25.78688,5,5,30,3110
14.02211,5,5,1849,0,116.132141,82.217003,148.584,14.27359,5,5,10,3110
53.34553,5,3,696,0,163.788895,75.895531,118.208,56.17531,5,3,30,3110
76.32958,5,3,694.5,0,134.063797,65.784866,108.856003,67.32958,5,3,30,3110
7.82992,2.9198,5,1864,0,87.586327,15.508867,29.552999,12.76903,2.98348,5,10,3110
35.12512,5,5,694.5,0,138.974976,68.869499,147.570496,34.78688,5,5,30,3110
50.79404,5,3,694.5,0,89.616699,16.119333,29.552999,42.79404,5,3,30,3110
19.68898,5,5,1895,0,150.100311,72.166145,147.570496,14.02211,5,5,10,3110
65.34553,5,3,696.25,0,148.969467,36.987801,56.195999,53.34553,5,3,30,3109
85.32958,5,3,681.25,0,101.169083,39.377876,55.220501,76.32958,5,3,30,3109
0.0407,3.27077,5,1819.5,0,52.768028,24.053249,44.761002,7.82992,2.9198,5,10,3109
48.49572,5,3,682.75,0,80.236488,24.582533,44.810001,50.79404,5,3,30,3109
44.12512,5,5,680.75,0,117.08683,66.270752,144.720505,35.12512,5,5,30,3109
50.97976,5,3,684.25,0,79.091698,19.120625,46.904999,65.34553,5,3,30,3108
26.35515,5,5,686.75,0,101.344223,64.17907,142.884003,19.68898,5,5,30,3108
86.65512,5,3,671.25,0,67.304283,18.963066,45.271999,85.32958,5,3,30,3108
0.79446,3.63106,5,1864.5,0,68.706337,28.087601,44.810001,0.0407,3.27077,5,10,3108
58.49572,5,3,669,0,74.70192,32.329189,44.761002,48.49572,5,3,30,3108
41.464,5,5,670,0,85.483292,60.438374,135.852493,44.12512,5,5,30,3107
56.97976,5,3,1894.5,0,62.128132,26.725468,48.972,50.97976,5,3,10,3107
23.64603,5,5,682.5,0,160.472305,54.760067,137.735992,26.35515,5,5,30,3107
95.65512,5,3,681.5,0,69.508652,27.605858,55.370499,86.65512,5,3,30,3107
3.12179,3.58783,5,1806.5,0,62.484039,31.085667,41.749001,0.79446,3.63106,5,10,3107
68.49572,5,3,677.25,0,80.108185,31.327932,42.821999,58.49572,5,3,30,3107
52.464,5,5,680.25,0,113.298195,37.563866,133.968994,41.464,5,5,30,3107
25.02052,5,5,675.75,0,100.617096,32.9016,133.968994,23.64603,5,5,30,3106
32.53315,5,3,1807,0,116.566879,29.105186,92.685997,56.97976,5,3,10,3106
87.64345,5,3,692.75,0,120.787857,37.696999,90.039001,95.65512,5,3,30,3106
0.41664,3.54323,5,1820.5,0,124.582741,40.695599,54.855999,3.12179,3.58783,5,10,3106
73.49312,5,3,692,0,105.821632,41.027134,54.855999,68.49572,5,3,30,3106
32.87015,5,3,1799.5,0,58.915241,41.786667,80.658997,32.53315,5,3,10,3105
53.80096,5,5,691.75,0,95.494354,48.765667,187.492004,52.464,5,5,30,3106
34.02052,5,5,695.5,0,88.799294,55.739811,194.872498,25.02052,5,5,30,3105
99.64345,5,3,693.25,0,76.032959,41.957466,80.658997,87.64345,5,3,30,3105
0.38826,3.91075,5,1861,0,99.724571,44.350067,71.234001,0.41664,3.54323,5,10,3105
83.49312,5,3,685.25,0,110.789276,39.414268,69.780998,73.49312,5,3,30,3105
52.13984,5,5,688.25,0,137.272919,54.637199,126.653999,53.80096,5,5,30,3104
31.83147,5,3,1844.5,0,69.799416,29.779499,64.738998,32.87015,5,3,10,3104
42.67226,5,5,684.75,0,124.623466,42.452934,115.774002,34.02052,5,5,30,3104
108.64345,5,3,687,0,86.718933,28.2328,64.647003,99.64345,5,3,30,3104
0.14529,3.87635,5,1788.5,0,91.242966,19.738714,60.6675,0.38826,3.91075,5,10,3104
76.52748,5,3,674,0,108.084068,17.754467,59.487,83.49312,5,3,30,3104
52.47808,5,5,673.5,0,102.366035,39.050285,104.676498,52.13984,5,5,30,3104
25.54467,5,3,1764,0,59.923843,15.858933,42.159,31.83147,5,3,10,3103
39.01904,5,5,670.75,0,107.643089,32.047855,104.676498,42.67226,5,5,30,3103
108.7179,5,3,673.75,0,59.332565,14.242933,39.337002,108.64345,5,3,30,3103
3.80815,3.84087,5,1875.5,0,74.436241,10.688929,37.345001,0.14529,3.87635,5,10,3103
70.14336,5,3,685.25,0,73.608055,14.236429,37.345001,76.52748,5,3,30,3103
53.81568,5,5,675.75,0,74.914215,32.753284,113.429497,52.47808,5,5,30,3102
9.88623,5,3,1782.5,0,41.192799,14.704357,39.328999,25.54467,5,3,10,3102
110.96145,5,3,675.25,0,44.116337,15.040571,40.740002,108.7179,5,3,30,3102
44.68659,5,5,675.25,0,73.34211,33.349499,113.429497,39.01904,5,5,30,3102
1.40466,3.80427,5,2010,0,58.032356,22.023001,42.418499,3.80815,3.84087,5,10,3102
45.12916,5,3,673.5,0,69.486183,26.336615,68.661003,70.14336,5,3,30,3102
59.41952,5,5,665.5,0,100.052139,31.334499,82.157997,53.81568,5,5,30,3101
48.64436,5,5,666.75,0,96.65892,31.748714,77.904503,44.68659,5,5,30,3101
19.88623,5,3,1955,0,55.993095,104.615074,84.633003,9.88623,5,3,10,3101
117.96145,5,3,666.5,0,75.244545,110.464615,104.290001,110.96145,5,3,30,3101
2.26844,3.76651,5,2047.5,0,101.006798,23.864571,71.026001,1.40466,3.80427,5,10,3101
42.45754,5,3,665.25,0,111.054977,21.094,55.861,45.12916,5,3,30,3101
49.4928,5,5,659.5,0,112.818619,19.370922,60.030998,59.41952,5,5,30,3101
48.01804,5,5,660,0,95.655792,20.313999,60.030998,48.64436,5,5,30,3100
18.22323,5,3,1997.5,0,91.55806,125.139854,137.434494,19.88623,5,3,10,3100
116.9539,5,3,659.5,0,70.115952,117.638199,102.347,117.96145,5,3,30,3100
2.26518,3.72756,5,1999,0,49.774605,18.245287,55.861,2.26844,3.76651,5,10,3100
39.45076,5,3,664.5,0,60.303474,20.653286,55.861,42.45754,5,3,30,3100
45.50048,5,5,2001,0,66.841644,17.305429,58.5755,49.4928,5,5,10,3099
25.93356,5,3,1998,0,133.932281,82.752502,97.361,18.22323,5,3,10,3099
44.35087,5,5,656.75,0,69.312912,17.830856,54.5145,48.01804,5,5,30,3099
118.27877,5,3,656.75,0,65.756065,67.233688,92.375,116.9539,5,3,30,3099
3.09402,3.68738,5,2027,0,80.129898,19.598499,48.790001,2.26518,3.72756,5,10,3099
49.45076,5,3,675.75,0,94.693169,16.983429,47.624001,39.45076,5,3,30,3099
42.83744,5,5,2004,0,93.29007,19.791214,47.886002,45.50048,5,5,10,3098
42.68391,5,5,663.25,0,92.605652,19.5105,47.664001,44.35087,5,5,30,3098
22.22843,5,3,663.25,0,91.708649,93.894714,97.361,25.93356,5,3,30,3098
116.56248,5,3,662.75,0,88.959984,100.28614,97.361,118.27877,5,3,30,3098
4.22534,3.64593,5,1995,0,81.333061,9.739857,43.407501,3.09402,3.68738,5,10,3098
28.52128,5,5,2051.5,0,134.660767,13.864714,44.532501,42.83744,5,5,10,3098
55.85849,5,3,665.25,0,128.83432,10.432929,43.407501,49.45076,5,3,30,3098
31.22843,5,3,668.75,0,222.005829,81.701431,80.884003,22.22843,5,3,30,3097
46.30793,5,5,671.75,0,74.86245,14.700769,44.793999,42.68391,5,5,30,3097
109.59265,5,3,667.25,0,99.749123,79.642647,72.147003,116.56248,5,3,30,3097
4.38724,3.60317,5,1996,0,46.366493,21.857071,44.066002,4.22534,3.64593,5,10,3097
44.0221,5,3,667.75,0,44.639149,22.204287,42.505001,55.85849,5,3,30,3097
19.81568,5,5,1995,0,57.87896,9.623,42.865501,28.52128,5,5,10,3096
30.23362,5,3,672.75,0,110.741096,76.183144,26.370501,31.22843,5,3,30,3096
120.91055,5,3,648.75,0,63.007389,69.734612,23.492001,109.59265,5,3,30,3096
48.55804,5,5,650.75,0,62.790771,9.165,42.539001,46.30793,5,5,30,3096
5.98539,3.55906,5,1918,0,77.126724,17.431923,47.439999,4.38724,3.60317,5,10,3096
36.7652,5,3,665.25,0,81.784065,18.037214,45.1945,44.0221,5,3,30,3096
17.90368,5,5,1943,0,45.525513,13.721,43.040001,19.81568,5,5,10,3096
